Date,SolRad,Precip,LightningAct,LightningDist,WindDir,WindSpeed,GustSpeed,AirTemp,VaporPr,AtmosPr,XLevel,YLevel,MaxPrecip,RHSensorTemp,VPD,BatPct,BatVolt,RefPr,LogTemp
3/21/21 18:15,162.8,0,0,0,145,0.78,2.13,15.7,0.303,99.92,-1.3,0.9,0,17.5,1.48,100,10329,99.81,20.1
3/21/21 18:30,83,0,0,0,133,0.59,1.5,15.5,0.279,99.91,-1.3,1,0,16.5,1.48,100,10333,99.81,17.9
3/21/21 18:45,64.6,0,0,0,73,0.45,1.6,14.9,0.274,99.91,-1.2,1,0,15.2,1.42,100,10331,99.81,16.3
3/21/21 19:00,21.1,0,0,0,38,0.33,1.23,13.8,0.263,99.9,-1.2,1,0,13.8,1.31,100,10335,99.79,13.4
3/21/21 19:15,9.1,0,0,0,293,0.82,1.2,12.3,0.275,99.9,-1.2,1,0,12.1,1.16,100,10333,99.77,10.9
3/21/21 19:30,1.5,0,0,0,292,1.02,1.66,11.6,0.279,99.91,-1.2,1,0,10.7,1.08,100,10334,99.75,9.3
3/21/21 19:45,0,0,0,0,301,1.12,1.54,11.2,0.28,99.9,-1.2,1,0,9.8,1.05,100,10333,99.74,8.2
3/21/21 20:00,0,0,0,0,311,0.82,1.25,10.7,0.285,99.91,-1.2,1,0,9.3,1,100,10334,99.73,7.5
3/21/21 20:15,0,0,0,0,299,1.07,1.6,10.4,0.277,99.9,-1.2,1,0,8.9,0.99,100,10329,99.72,6.7
3/21/21 20:30,0,0,0,0,290,1.07,1.72,9.9,0.278,99.9,-1.2,1,0,8.4,0.94,100,10325,99.71,6.2
3/21/21 20:45,0,0,0,0,296,1.01,1.8,9.3,0.281,99.9,-1.1,1,0,8,0.89,100,10325,99.7,5.7
3/21/21 21:00,0,0,0,0,299,1.29,2.01,8.7,0.294,99.89,-1.2,1,0,7.5,0.83,100,10323,99.69,5.1
3/21/21 21:15,0,0,0,0,297,1.51,1.97,8.8,0.297,99.88,-1.2,1,0,7.3,0.83,100,10311,99.68,5
3/21/21 21:30,0,0,0,0,296,1.26,1.89,8,0.314,99.87,-1.1,1.1,0,7.1,0.76,100,10313,99.67,4.8
3/21/21 21:45,0,0,0,0,296,1.87,2.59,8.1,0.319,99.87,-1.2,1,0,6.7,0.76,100,10311,99.66,4.5
3/21/21 22:00,0,0,0,0,296,1.51,2.18,7.5,0.331,99.87,-1.2,1,0,6.6,0.71,100,10310,99.66,4.3
3/21/21 22:15,0,0,0,0,296,1.46,2.25,7.9,0.321,99.86,-1.2,1,0,6.5,0.74,100,10310,99.64,4.2
3/21/21 22:30,0,0,0,0,295,1.15,1.79,8,0.321,99.84,-1.2,1,0,6.4,0.75,100,10306,99.62,4.1
3/21/21 22:45,0,0,0,0,295,1.22,1.97,7.8,0.323,99.83,-1.2,1,0,6.3,0.74,100,10300,99.61,3.9
3/21/21 23:00,0,0,0,0,296,1.39,2.43,7.5,0.33,99.83,-1.2,1.1,0,6.2,0.71,100,10297,99.6,3.8
3/21/21 23:15,0,0,0,0,302,0.86,1.71,7.5,0.33,99.83,-1.2,1.1,0,6,0.71,100,10297,99.6,3.7
3/21/21 23:30,0,0,0,0,298,0.86,1.75,6.8,0.34,99.84,-1.2,1,0,5.6,0.65,100,10296,99.59,3.4
3/21/21 23:45,0,0,0,0,316,0.56,1.68,6.5,0.338,99.83,-1.2,1.1,0,5,0.63,100,10294,99.58,3
3/22/21 0:00,0,0,0,0,296,0.54,1.11,6.2,0.34,99.82,-1.1,1.1,0,4.5,0.61,100,10293,99.57,2.6
3/22/21 0:15,0,0,0,0,311,0.54,1.09,5.8,0.34,99.82,-1.1,1,0,4.1,0.58,100,10127,99.57,2.5
3/22/21 0:30,0,0,0,0,312,0.51,1.09,5.5,0.341,99.84,-1.2,1.1,0,3.7,0.56,100,10183,99.57,2.2
3/22/21 0:45,0,0,0,0,331,0.47,0.98,5,0.347,99.83,-1.2,1,0,3.6,0.53,100,10194,99.56,1.8
3/22/21 1:00,0,0,0,0,332,0.45,0.98,4.7,0.349,99.82,-1.1,1.1,0,3.1,0.5,100,10198,99.55,1.5
3/22/21 1:15,0,0,0,0,297,0.4,0.87,4.7,0.347,99.81,-1.1,1,0,2.8,0.51,100,10202,99.53,1.1
3/22/21 1:30,0,0,0,0,310,0.24,0.81,4.1,0.348,99.79,-1.1,1.1,0,2.7,0.47,100,10202,99.51,0.7
3/22/21 1:45,0,0,0,0,343,0.45,0.92,3.9,0.342,99.78,-1.2,1.1,0,2.4,0.46,100,10203,99.49,0.5
3/22/21 2:00,0,0,0,0,349,0.47,0.86,3.7,0.34,99.79,-1.2,1,0,2,0.46,100,10202,99.5,0.4
3/22/21 2:15,0,0,0,0,359,0.51,2.12,3.5,0.339,99.8,-1.2,1.1,0,1.7,0.45,100,10204,99.49,0.2
3/22/21 2:30,0,0,0,0,345,0.53,1.17,3.6,0.334,99.78,-1.2,1,0,1.6,0.46,100,10204,99.47,0.1
3/22/21 2:45,0,0,0,0,329,0.58,1.07,3.8,0.331,99.78,-1.2,1,0,1.7,0.47,100,10205,99.47,0.2
3/22/21 3:00,0,0,0,0,345,0.57,1.12,3.8,0.335,99.75,-1.2,1,0,1.8,0.46,100,10205,99.45,0.2
3/22/21 3:15,0,0,0,0,334,0.58,0.96,4,0.33,99.73,-1.2,1,0,1.9,0.48,100,10202,99.44,0.3
3/22/21 3:30,0,0,0,0,340,0.56,1.07,4,0.33,99.72,-1.2,1,0,2,0.48,100,10202,99.43,0.3
3/22/21 3:45,0,0,0,0,334,0.55,1.06,3.9,0.33,99.72,-1.2,1,0,2,0.48,100,10201,99.43,0.3
3/22/21 4:00,0,0,0,0,328,0.55,1.06,3.7,0.331,99.72,-1.2,1,0,1.9,0.47,100,10201,99.43,0.1
3/22/21 4:15,0,0,0,0,331,0.54,1.11,3.5,0.335,99.74,-1.1,1,0,1.8,0.45,100,10196,99.44,0.1
3/22/21 4:30,0,0,0,0,356,0.58,2.05,3.4,0.33,99.75,-1.2,1.1,0,1.6,0.45,100,10196,99.44,0
3/22/21 4:45,0,0,0,0,338,0.61,1.09,3.5,0.331,99.75,-1.2,1,0,1.6,0.45,100,10196,99.44,0
3/22/21 5:00,0,0,0,0,342,0.52,0.93,3.1,0.337,99.75,-1.2,1,0,1.5,0.42,100,10201,99.43,-0.2
3/22/21 5:15,0,0,0,0,330,0.54,0.88,2.8,0.333,99.75,-1.1,1,0,1.2,0.42,100,10195,99.43,-0.5
3/22/21 5:30,0,0,0,0,332,0.53,0.87,2.9,0.33,99.76,-1.2,1,0,1,0.42,100,10196,99.44,-0.7
3/22/21 5:45,0,0,0,0,336,0.42,0.74,2.5,0.335,99.76,-1.2,1,0,0.9,0.39,100,10193,99.44,-0.8
3/22/21 6:00,0,0,0,0,320,0.52,0.88,1.9,0.339,99.76,-1.1,1,0,0.6,0.36,100,10190,99.44,-1.2
3/22/21 6:15,0,0,0,0,330,0.37,0.66,1.9,0.333,99.77,-1.2,1.1,0,0.2,0.37,100,10193,99.43,-1.6
3/22/21 6:30,0,0,0,0,332,0.39,0.77,1.7,0.335,99.79,-1.2,1,0,-0.1,0.35,100,10187,99.44,-1.9
3/22/21 6:45,0,0,0,0,327,0.61,1.09,2,0.331,99.79,-1.2,1,0,-0.2,0.38,100,10181,99.45,-1.9
3/22/21 7:00,1.9,0,0,0,333,0.48,0.86,2.2,0.33,99.8,-1.2,1,0,-0.1,0.39,100,10183,99.45,-1.8
3/22/21 7:15,12.1,0,0,0,333,0.53,0.96,2,0.336,99.8,-1.2,1,0,0.1,0.37,100,10181,99.45,-1.8
3/22/21 7:30,47.7,0,0,0,339,0.46,1.02,2.2,0.346,99.8,-1.1,1,0,0.9,0.37,100,10180,99.47,-1.4
3/22/21 7:45,85.5,0,0,0,350,0.42,1.07,2.6,0.367,99.81,-1.1,1,0,2.6,0.37,100,10177,99.5,0
3/22/21 8:00,126,0,0,0,336,0.62,1.66,3.8,0.385,99.8,-1.1,1,0,4.6,0.41,100,10179,99.54,2.1
3/22/21 8:15,168.3,0,0,0,337,0.7,1.53,5.1,0.4,99.8,-1.1,1,0,6.6,0.48,100,10183,99.58,4.6
3/22/21 8:30,212,0,0,0,319,0.54,1.19,6.3,0.413,99.8,-1.1,1,0,8.7,0.54,100,10185,99.61,7
3/22/21 8:45,258.7,0,0,0,353,0.67,2.6,7.4,0.427,99.79,-1.1,1,0,10.6,0.6,100,10199,99.63,9.2
3/22/21 9:00,307.9,0,0,0,172,1.07,3.27,8.1,0.441,99.78,-1.1,1,0,12.1,0.64,100,10207,99.64,11
3/22/21 9:15,356.2,0,0,0,153,2,3.64,7.5,0.454,99.79,-1.2,1,0,12.4,0.58,100,10227,99.65,11.6
3/22/21 9:30,404.3,0,0,0,139,1.85,2.82,7.9,0.462,99.77,-1.2,1,0,12.5,0.6,100,10235,99.64,11.9
3/22/21 9:45,451.1,0,0,0,139,1.85,2.99,7.7,0.453,99.77,-1.1,0.9,0,12.6,0.6,100,10246,99.64,12.2
3/22/21 10:00,496.5,0,0,0,134,1.43,3.17,8.6,0.435,99.77,-1.2,1,0,13.1,0.68,100,10256,99.64,12.6
3/22/21 10:15,537.2,0,0,0,99,1.54,2.73,9.5,0.455,99.78,-1.2,1,0,14,0.73,100,10263,99.65,13.4
3/22/21 10:30,577.3,0,0,0,127,1.54,3.26,10.6,0.46,99.75,-1.3,1,0,15,0.81,100,10272,99.63,14.4
3/22/21 10:45,614.3,0,0,0,115,2.2,4.11,11.1,0.469,99.74,-1.2,1,0,15.6,0.85,100,10278,99.62,15
3/22/21 11:00,648.8,0,0,0,146,1.93,3.82,11.9,0.469,99.73,-1.2,1,0,16.1,0.92,100,10290,99.61,15.4
3/22/21 11:15,679.1,0,0,0,138,2.02,3.92,12.7,0.469,99.71,-1.2,0.9,0,16.9,1,100,10296,99.59,15.9
3/22/21 11:30,707.3,0,0,0,138,1.85,3.52,13.4,0.469,99.68,-1.2,1,0,17.6,1.07,100,10300,99.57,16.5
3/22/21 11:45,730.9,0,0,0,143,1.84,4.3,14.3,0.468,99.65,-1.2,1,0,18.1,1.16,100,10306,99.55,17
3/22/21 12:00,752.1,0,0,0,160,1.51,3.78,15.1,0.472,99.63,-1.2,0.9,0,18.9,1.24,100,10308,99.52,17.6
3/22/21 12:15,773.7,0,0,0,188,1.22,4.06,16.4,0.461,99.59,-1.3,0.9,0,20.1,1.4,100,10316,99.48,18.4
3/22/21 12:30,787.1,0,0,0,213,1.73,5.07,16.7,0.425,99.57,-1.2,1,0,20.7,1.48,100,10319,99.45,18.9
3/22/21 12:45,799.5,0,0,0,303,1.36,3.16,17,0.423,99.54,-1.2,0.9,0,21,1.51,100,10326,99.42,19.3
3/22/21 13:00,806.7,0,0,0,200,1.14,2.97,17.7,0.437,99.51,-1.3,0.9,0,21.7,1.58,100,10329,99.39,20.3
3/22/21 13:15,809.7,0,0,0,240,1.33,5.23,17.3,0.419,99.48,-1.3,0.9,0,21.9,1.55,100,10333,99.36,20.8
3/22/21 13:30,808.6,0,0,0,193,1.46,6.14,17.8,0.423,99.44,-1.2,0.9,0,21.7,1.61,100,10334,99.33,21
3/22/21 13:45,804.3,0,0,0,161,1.85,6.16,17.6,0.4,99.42,-1.2,0.9,0,21.8,1.61,100,10338,99.31,21.4
3/22/21 14:00,797.4,0,0,0,171,1.53,4.15,18,0.382,99.39,-1.2,0.9,0,21.3,1.68,100,10344,99.28,21.4
3/22/21 14:15,783.9,0,0,0,168,1.39,3.6,17.9,0.363,99.37,-1.3,0.9,0,21.6,1.69,100,10346,99.25,21.7
3/22/21 14:30,751.8,0,0,0,254,1.21,3.04,18.6,0.372,99.35,-1.3,0.9,0,21.9,1.77,100,10351,99.23,21.8
3/22/21 14:45,741.7,0,0,0,154,1.26,3.53,18.6,0.375,99.33,-1.3,0.9,0,22.2,1.77,100,10354,99.22,22.2
3/22/21 15:00,723,0,0,0,259,2.1,5.71,18.4,0.387,99.3,-1.3,0.9,0,22,1.72,100,10359,99.19,22.1
3/22/21 15:15,687.3,0,0,0,286,1.27,3.86,19,0.403,99.28,-1.2,0.9,0,22,1.8,100,10357,99.17,22.1
3/22/21 15:30,655.4,0,0,0,153,1.57,3.53,18.5,0.401,99.27,-1.3,0.9,0,22,1.73,100,10364,99.16,22.4
3/22/21 15:45,622.5,0,0,0,160,1.43,6.07,18.9,0.394,99.26,-1.3,0.9,0,21.9,1.79,100,10367,99.15,22.8
3/22/21 16:00,585.7,0,0,0,204,1.2,3.46,19,0.375,99.25,-1.3,0.9,0,22.1,1.82,100,10369,99.14,23.4
3/22/21 16:15,545.9,0,0,0,157,2.1,5.32,18.7,0.37,99.24,-1.3,1,0,22.2,1.79,100,10370,99.13,23.4
3/22/21 16:30,503.9,0,0,0,177,1.18,4.8,18.9,0.353,99.24,-1.3,1,0,21.5,1.83,100,10370,99.13,23.2
3/22/21 16:45,459.1,0,0,0,256,1.14,3.55,18.9,0.345,99.23,-1.2,1,0,21.8,1.83,100,10370,99.12,23.5
3/22/21 17:00,411.9,0,0,0,182,0.78,2.29,18.8,0.354,99.22,-1.3,1,0,21.8,1.82,100,10374,99.11,23.8
3/22/21 17:15,360.5,0,0,0,305,1.28,3.35,18.8,0.349,99.21,-1.3,1,0,21.6,1.82,100,10376,99.11,23.5
3/22/21 17:30,310.7,0,0,0,176,0.76,1.7,18.6,0.343,99.22,-1.3,1,0,21.3,1.8,100,10377,99.11,23.2
3/22/21 17:45,261.7,0,0,0,298,0.89,1.97,18.4,0.346,99.21,-1.3,1,0,20.8,1.77,100,10373,99.1,22.8
3/22/21 18:00,215,0,0,0,306,0.81,2.74,18.2,0.367,99.2,-1.3,1,0,20.5,1.72,100,10379,99.09,22.3
3/22/21 18:15,159.9,0,0,0,323,0.72,1.66,17.8,0.369,99.2,-1.3,1,0,19.7,1.66,100,10382,99.09,21.4
3/22/21 18:30,87.8,0,0,0,302,0.58,1.4,17,0.379,99.18,-1.2,1,0,18.5,1.56,100,10379,99.08,19.2
3/22/21 18:45,60.7,0,0,0,299,0.88,1.53,16.1,0.379,99.18,-1.3,1.1,0,17,1.45,100,10382,99.08,17.2
3/22/21 19:00,25.6,0,0,0,286,0.82,1.41,15,0.363,99.17,-1.2,1,0,15.4,1.34,100,10385,99.07,14.5
3/22/21 19:15,10.3,0,0,0,295,1.16,1.42,13.7,0.351,99.17,-1.2,1,0,13.8,1.21,100,10385,99.05,12.5
3/22/21 19:30,1.3,0,0,0,294,1.2,1.64,12.6,0.354,99.16,-1.2,1,0,12.4,1.11,100,10385,99.03,11
3/22/21 19:45,0,0,0,0,305,1.25,1.61,12.2,0.335,99.16,-1.2,1,0,11.4,1.08,100,10378,99.02,9.7
3/22/21 20:00,0,0,0,0,307,1.31,1.61,11.3,0.332,99.16,-1.2,1.1,0,10.7,1.01,100,10377,99.01,8.6
3/22/21 20:15,0,0,0,0,299,1.41,1.68,11.2,0.345,99.16,-1.2,1.1,0,10.1,0.99,100,10376,99.01,7.8
3/22/21 20:30,0,0,0,0,289,1.3,1.81,11.1,0.357,99.17,-1.2,1,0,9.7,0.97,100,10368,99.01,7.4
3/22/21 20:45,0,0,0,0,276,0.96,1.39,10.8,0.343,99.17,-1.2,1,0,9.3,0.95,100,10369,99.01,6.8
3/22/21 21:00,0,0,0,0,287,0.84,1.62,10.3,0.339,99.18,-1.1,1.1,0,9,0.91,100,10368,99.02,6.2
3/22/21 21:15,0,0,0,0,285,0.94,1.58,9.4,0.346,99.22,-1.2,1.1,0,8.3,0.83,100,10365,99.02,5.7
3/22/21 21:30,0,0,0,0,282,0.98,1.44,9.8,0.34,99.22,-1.2,1.1,0,7.8,0.87,100,10360,99.02,5.4
3/22/21 21:45,0,0,0,0,274,0.88,1.24,9.5,0.342,99.22,-1.2,1.1,0,7.9,0.84,100,10356,99.02,5.2
3/22/21 22:00,0,0,0,0,281,0.98,1.87,9,0.347,99.22,-1.2,1.1,0,7.6,0.8,100,10357,99.01,4.9
3/22/21 22:15,0,0,0,0,289,1.13,1.91,8.8,0.357,99.22,-1.2,1.2,0,7.4,0.77,100,10354,99.01,4.8
3/22/21 22:30,0,0,0,0,293,1.54,2.15,8.2,0.362,99.23,-1.2,1.1,0,7.2,0.73,100,10347,99.01,4.8
3/22/21 22:45,0,0,0,0,281,0.74,1.23,8.1,0.363,99.23,-1.2,1.1,0,6.8,0.72,100,10348,99.02,4.6
3/22/21 23:00,0,0,0,0,281,0.92,1.28,8,0.35,99.24,-1.2,1.1,0,6.5,0.72,100,10346,99.02,4.2
3/22/21 23:15,0,0,0,0,279,0.78,1.18,7.8,0.355,99.26,-1.2,1.1,0,6.3,0.7,100,10342,99.03,4
3/22/21 23:30,0,0,0,0,305,0.52,0.97,7.5,0.356,99.26,-1.2,1.1,0,5.9,0.68,100,10339,99.03,3.8
3/22/21 23:45,0,0,0,0,293,0.49,0.88,7.6,0.346,99.27,-1.2,1.2,0,5.5,0.69,100,10338,99.03,3.7
3/23/21 0:00,0,0,0,0,329,0.37,0.83,6.9,0.346,99.27,-1.2,1.2,0,5.2,0.65,100,10340,99.03,3.5
3/23/21 0:15,0,0,0,0,340,0.43,0.92,6.8,0.342,99.26,-1.2,1.1,0,4.9,0.65,100,10305,99.03,3.5
3/23/21 0:30,0,0,0,0,327,0.53,1.38,7,0.345,99.26,-1.2,1.1,0,4.8,0.65,100,10300,99.03,3.5
3/23/21 0:45,0,0,0,0,338,0.45,1.43,6.6,0.349,99.27,-1.2,1.1,0,4.8,0.63,100,10300,99.03,3.4
3/23/21 1:00,0,0,0,0,333,0.53,1.56,6.4,0.35,99.27,-1.2,1.2,0,4.6,0.61,100,10302,99.04,3.1
3/23/21 1:15,0,0,0,0,330,0.68,4.14,6.5,0.351,99.27,-1.2,1.1,0,4.6,0.62,100,10300,99.04,3.1
3/23/21 1:30,0,0,0,0,342,0.59,1.53,6.4,0.356,99.28,-1.2,1.1,0,4.8,0.61,100,10298,99.04,3.1
3/23/21 1:45,0,0,0,0,352,0.57,1.65,6.2,0.355,99.27,-1.1,1.1,0,4.6,0.59,100,10298,99.04,2.9
3/23/21 2:00,0,0,0,0,338,0.58,1.62,6.1,0.358,99.28,-1.2,1.1,0,4.5,0.58,100,10299,99.04,2.8
3/23/21 2:15,0,0,0,0,318,0.63,2.34,6,0.36,99.28,-1.2,1.1,0,4.4,0.57,100,10295,99.04,2.7
3/23/21 2:30,0,0,0,0,333,0.7,2.68,5.8,0.361,99.27,-1.2,1.1,0,4.2,0.56,100,10294,99.02,2.6
3/23/21 2:45,0,0,0,0,336,0.72,2.49,5.9,0.363,99.27,-1.2,1.1,0,4.2,0.57,100,10293,99.02,2.5
3/23/21 3:00,0,0,0,0,331,0.77,4.2,5.9,0.369,99.26,-1.2,1.2,0,4.2,0.56,100,10291,99.01,2.5
3/23/21 3:15,0,0,0,0,342,0.63,1.7,5.8,0.37,99.26,-1.2,1.1,0,4.4,0.55,100,10294,99.02,2.5
3/23/21 3:30,0,0,0,0,352,0.58,1.25,5.5,0.37,99.27,-1.2,1.1,0,4.2,0.53,100,10291,99.02,2.5
3/23/21 3:45,0,0,0,0,355,0.63,1.65,5.5,0.369,99.27,-1.2,1.1,0,3.9,0.53,100,10287,99.02,2.3
3/23/21 4:00,0,0,0,0,11,0.8,2,6,0.367,99.28,-1.1,1.1,0,4,0.57,100,10287,99.03,2.3
3/23/21 4:15,0,0,0,0,61,1.02,2.23,6,0.361,99.3,-1.1,1.1,0,4.5,0.57,100,10284,99.05,2.3
3/23/21 4:30,0,0,0,0,319,0.91,1.4,5.4,0.354,99.3,-1.2,1.1,0,4.3,0.54,100,10278,99.05,2.2
3/23/21 4:45,0,0,0,0,311,0.81,1.32,4.8,0.36,99.31,-1.2,1,0,3.9,0.5,100,10277,99.05,2.1
3/23/21 5:00,0,0,0,0,342,0.58,0.95,3.9,0.37,99.33,-1.1,1.1,0,3.4,0.44,100,10278,99.04,1.6
3/23/21 5:15,0,0,0,0,358,0.75,1.15,3.3,0.367,99.33,-1.2,1.1,0,2.7,0.41,100,10278,99.05,1.1
3/23/21 5:30,0,0,0,0,324,0.68,1.25,3.3,0.36,99.33,-1.1,1.1,0,2.2,0.41,100,10270,99.04,0.7
3/23/21 5:45,0,0,0,0,322,0.64,0.97,3.3,0.359,99.35,-1.2,1.1,0,2.1,0.42,100,10268,99.05,0.5
3/23/21 6:00,0,0,0,0,289,0.7,1.11,3.3,0.361,99.35,-1.2,1.1,0,2,0.41,100,10268,99.04,0.3
3/23/21 6:15,0,0,0,0,291,0.79,1.38,3.6,0.373,99.34,-1.2,1.1,0,2,0.42,100,10263,99.03,0.1
3/23/21 6:30,0,0,0,0,306,1.04,1.67,3.7,0.377,99.34,-1.2,1.1,0,2.1,0.42,100,10262,99.04,0.2
3/23/21 6:45,0,0,0,0,309,1.35,1.91,3.5,0.379,99.34,-1.1,1.1,0,2.4,0.4,100,10262,99.05,0.4
3/23/21 7:00,3.9,0,0,0,301,1.46,1.86,4,0.381,99.37,-1.2,1.1,0,2.6,0.43,100,10259,99.07,0.5
3/23/21 7:15,20.2,0,0,0,297,1.03,1.88,3.8,0.391,99.38,-1.2,1.1,0,2.9,0.41,100,10256,99.08,0.6
3/23/21 7:30,67.5,0,0,0,303,0.68,1.7,3.6,0.402,99.4,-1.1,1.1,0,3.4,0.39,100,10255,99.1,0.7
3/23/21 7:45,104.3,0,0,0,305,1.01,1.51,4.5,0.427,99.38,-1.2,1.1,0,4.8,0.42,100,10250,99.12,2.1
3/23/21 8:00,135.7,0,0,0,336,0.54,0.98,5.2,0.451,99.39,-1.2,1.1,0,6.5,0.44,100,10248,99.16,4
3/23/21 8:15,163.1,0,0,0,5,0.4,1.31,6.4,0.483,99.4,-1.1,1.1,0,8.3,0.48,100,10251,99.19,6.1
3/23/21 8:30,222,0,0,0,161,0.75,2.61,7.9,0.476,99.39,-1.2,1.1,0,10.2,0.59,100,10249,99.22,8.4
3/23/21 8:45,253.1,0,0,0,161,0.95,2.94,8.7,0.473,99.4,-1.2,1.1,0,11.6,0.65,100,10262,99.25,10.2
3/23/21 9:00,298.4,0,0,0,184,0.96,2.89,9.1,0.473,99.4,-1.2,1,0,12.8,0.68,100,10265,99.26,11.4
3/23/21 9:15,344.2,0,0,0,160,1.07,2.78,9.8,0.482,99.41,-1.2,1,0,13.9,0.73,100,10270,99.28,12.5
3/23/21 9:30,395.3,0,0,0,185,0.92,2.62,10.6,0.493,99.42,-1.2,1,0,14.8,0.79,100,10279,99.29,13.5
3/23/21 9:45,442.1,0,0,0,170,1.24,3.93,11.5,0.506,99.41,-1.3,1.1,0,16,0.85,100,10293,99.29,14.6
3/23/21 10:00,493.7,0,0,0,164,1.49,4.42,12.1,0.508,99.4,-1.3,1.1,0,16.7,0.91,100,10299,99.29,15.4
3/23/21 10:15,533.5,0,0,0,164,1.58,6.4,13,0.515,99.4,-1.3,1,0,17.4,0.98,100,10309,99.29,16.1
3/23/21 10:30,570.5,0,0,0,169,1.3,4.41,13.5,0.51,99.41,-1.2,1.1,0,18.1,1.03,100,10316,99.3,16.7
3/23/21 10:45,600.7,0,0,0,158,1.6,3.94,13.9,0.512,99.41,-1.2,1,0,18.9,1.08,100,10324,99.29,17.4
3/23/21 11:00,648.9,0,0,0,160,1.46,3.35,14.4,0.499,99.4,-1.2,1.1,0,18.9,1.14,100,10327,99.29,17.6
3/23/21 11:15,637.2,0,0,0,185,1.16,4.23,15.1,0.501,99.4,-1.3,1,0,19.6,1.21,100,10338,99.29,18.2
3/23/21 11:30,682.3,0,0,0,184,1.62,5.48,15.6,0.503,99.39,-1.2,1,0,20.4,1.27,100,10344,99.27,18.7
3/23/21 11:45,697,0,0,0,169,1.69,5.37,15.6,0.474,99.37,-1.3,1,0,20.2,1.3,100,10348,99.25,18.9
3/23/21 12:00,722.9,0,0,0,161,1.92,4.79,15.9,0.468,99.34,-1.3,1.1,0,20.3,1.34,100,10354,99.22,19
3/23/21 12:15,713.7,0,0,0,169,1.46,4.56,17,0.487,99.32,-1.2,1,0,20.6,1.45,100,10359,99.2,19.4
3/23/21 12:30,628.9,0,0,0,169,1.59,4.54,16.7,0.469,99.29,-1.3,1,0,20.9,1.43,100,10353,99.17,19.9
3/23/21 12:45,802.5,0,0,0,141,1.8,3.98,16.9,0.497,99.27,-1.2,1,0,20.7,1.42,100,10360,99.16,20
3/23/21 13:00,741.3,0,0,0,173,1.86,5.05,17.4,0.435,99.25,-1.3,1,0,21,1.55,100,10363,99.13,20.4
3/23/21 13:15,791.5,0,0,0,163,2.58,6.78,17.7,0.397,99.23,-1.2,1,0,21.3,1.63,100,10371,99.12,20.9
3/23/21 13:30,752.7,0,0,0,151,3.14,6.86,17.6,0.347,99.22,-1.2,1.1,0,20.8,1.66,100,10374,99.11,20.8
3/23/21 13:45,779.9,0,0,0,157,2.59,6,18,0.335,99.21,-1.1,1,0,20.8,1.73,100,10376,99.1,20.9
3/23/21 14:00,742.7,0,0,0,173,1.58,4.31,18.8,0.345,99.19,-1.2,1,0,21.4,1.82,100,10378,99.07,21.6
3/23/21 14:15,720.9,0,0,0,186,1.2,3.81,19.2,0.356,99.17,-1.2,1,0,22.4,1.86,100,10378,99.05,22.6
3/23/21 14:30,670.5,0,0,0,163,1.49,3.36,18.9,0.359,99.14,-1.3,0.9,0,22.7,1.82,100,10376,99.02,22.8
3/23/21 14:45,506.5,0,0,0,185,1.06,3.24,18.8,0.345,99.13,-1.3,1,0,22.4,1.82,100,10384,99.01,22.6
3/23/21 15:00,513.5,0,0,0,174,1.49,4.72,18.8,0.35,99.12,-1.3,1,0,22.1,1.81,100,10386,99,22.3
3/23/21 15:15,572.9,0,0,0,165,1.37,4.31,19.1,0.356,99.1,-1.3,1,0,21.9,1.86,100,10388,98.98,22.2
3/23/21 15:30,575.7,0,0,0,230,1.39,4.33,19.4,0.351,99.08,-1.3,1,0,22.3,1.9,100,10389,98.96,22.7
3/23/21 15:45,602.9,0,0,0,162,1.92,6.51,19.5,0.349,99.06,-1.3,0.9,0,22.6,1.92,100,10389,98.94,23.1
3/23/21 16:00,570.2,0,0,0,183,1.13,2.82,19.6,0.341,99.04,-1.3,0.9,0,22.5,1.94,100,10390,98.91,23.5
3/23/21 16:15,491.3,0,0,0,159,1.58,4.11,19.2,0.343,99.03,-1.3,0.9,0,22.4,1.88,100,10392,98.9,23.5
3/23/21 16:30,422.9,0,0,0,200,1.06,3.15,19.4,0.352,99.02,-1.3,1,0,22.2,1.89,100,10399,98.9,23.5
3/23/21 16:45,288.9,0,0,0,210,0.7,2.15,18.8,0.37,99.02,-1.3,0.9,0,21.6,1.8,100,10396,98.89,22.5
3/23/21 17:00,258.5,0,0,0,169,0.95,3.52,18.6,0.352,98.99,-1.3,1,0,21,1.79,100,10399,98.89,21.6
3/23/21 17:15,269.1,0,0,0,177,0.83,2.58,18.6,0.349,98.99,-1.3,1,0,20.7,1.79,100,10398,98.89,21
3/23/21 17:30,241.5,0,0,0,178,1.25,4.99,18.4,0.347,98.97,-1.3,1,0,20.5,1.77,100,10395,98.87,20.9
3/23/21 17:45,166.7,0,0,0,202,0.77,2.33,18.2,0.343,98.97,-1.3,1.1,0,19.9,1.74,100,10397,98.87,20
3/23/21 18:00,144.8,0,0,0,200,0.52,2.28,17.8,0.335,98.97,-1.3,1.1,0,19.1,1.7,100,10398,98.87,19
3/23/21 18:15,104.7,0,0,0,213,0.65,2.83,17.2,0.355,98.97,-1.3,1.1,0,18.3,1.61,100,10401,98.86,18.1
3/23/21 18:30,59.4,0,0,0,269,0.48,2.73,16.5,0.361,98.96,-1.3,1.1,0,17.3,1.52,100,10397,98.86,16.6
